year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,4,B6,JetBlue Airways,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,EWR,"Newark, NJ: Newark Liberty International",247.00,6.00,4.94,0.00,0.06,0.00,1.00,56.00,0.00,295.00,217.00,0.00,2.00,0.00,76.00
2020,4,B6,JetBlue Airways,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",568.00,23.00,15.83,0.00,4.22,0.00,2.95,175.00,0.00,1481.00,1184.00,0.00,103.00,0.00,194.00
2020,4,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",28.00,2.00,1.00,0.00,1.00,0.00,0.00,5.00,0.00,112.00,82.00,0.00,30.00,0.00,0.00
2020,4,B6,JetBlue Airways,JFK,"New York, NY: John F. Kennedy International",1001.00,20.00,9.63,1.00,4.59,0.00,4.77,363.00,0.00,1156.00,651.00,34.00,121.00,0.00,350.00
2020,4,B6,JetBlue Airways,LAS,"Las Vegas, NV: McCarran International",70.00,2.00,1.97,0.00,0.03,0.00,0.00,36.00,0.00,69.00,68.00,0.00,1.00,0.00,0.00
2020,4,B6,JetBlue Airways,LAX,"Los Angeles, CA: Los Angeles International",171.00,1.00,0.80,0.00,0.20,0.00,0.00,49.00,0.00,49.00,39.00,0.00,10.00,0.00,0.00
2020,4,B6,JetBlue Airways,LGA,"New York, NY: LaGuardia",68.00,1.00,1.00,0.00,0.00,0.00,0.00,25.00,1.00,30.00,30.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,MCO,"Orlando, FL: Orlando International",421.00,13.00,6.08,0.00,1.93,0.00,4.99,116.00,1.00,807.00,365.00,0.00,61.00,0.00,381.00
2020,4,B6,JetBlue Airways,MSP,"Minneapolis, MN: Minneapolis-St Paul International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,15.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,ORD,"Chicago, IL: Chicago O'Hare International",48.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,PHL,"Philadelphia, PA: Philadelphia International",57.00,1.00,1.00,0.00,0.00,0.00,0.00,25.00,0.00,139.00,139.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",22.00,1.00,0.00,0.00,1.00,0.00,0.00,9.00,0.00,37.00,0.00,0.00,37.00,0.00,0.00
2020,4,B6,JetBlue Airways,SAN,"San Diego, CA: San Diego International",48.00,1.00,0.88,0.00,0.12,0.00,0.00,21.00,0.00,17.00,15.00,0.00,2.00,0.00,0.00
2020,4,B6,JetBlue Airways,SEA,"Seattle, WA: Seattle/Tacoma International",38.00,0.00,0.00,0.00,0.00,0.00,0.00,13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,B6,JetBlue Airways,SFO,"San Francisco, CA: San Francisco International",100.00,2.00,1.00,0.00,1.00,0.00,0.00,33.00,0.00,71.00,23.00,0.00,48.00,0.00,0.00
2020,4,B6,JetBlue Airways,SLC,"Salt Lake City, UT: Salt Lake City International",59.00,2.00,1.98,0.00,0.02,0.00,0.00,25.00,0.00,68.00,67.00,0.00,1.00,0.00,0.00
2020,4,B6,JetBlue Airways,TPA,"Tampa, FL: Tampa International",130.00,5.00,3.00,0.00,1.00,0.00,1.00,39.00,0.00,341.00,271.00,0.00,17.00,0.00,53.00
2020,4,C5,"Commutair Aka Champlain Enterprises, Inc.",EWR,"Newark, NJ: Newark Liberty International",132.00,2.00,2.00,0.00,0.00,0.00,0.00,92.00,0.00,152.00,152.00,0.00,0.00,0.00,0.00
2020,4,C5,"Commutair Aka Champlain Enterprises, Inc.",IAD,"Washington, DC: Washington Dulles International",318.00,15.00,8.73,0.00,6.27,0.00,0.00,81.00,0.00,1251.00,1049.00,0.00,202.00,0.00,0.00
2020,4,CP,Compass Airlines,DEN,"Denver, CO: Denver International",18.00,,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,CP,Compass Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",11.00,,0.00,0.00,0.00,0.00,0.00,11.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,CP,Compass Airlines,LAS,"Las Vegas, NV: McCarran International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,CP,Compass Airlines,LAX,"Los Angeles, CA: Los Angeles International",279.00,2.00,1.00,0.00,0.00,0.00,1.00,247.00,0.00,77.00,30.00,0.00,0.00,0.00,47.00
2020,4,CP,Compass Airlines,SAN,"San Diego, CA: San Diego International",28.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,CP,Compass Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",24.00,2.00,0.00,0.00,0.20,0.00,1.80,14.00,0.00,165.00,0.00,0.00,22.00,0.00,143.00
2020,4,CP,Compass Airlines,SFO,"San Francisco, CA: San Francisco International",24.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,CP,Compass Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",6.00,,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",6792.00,347.00,223.02,6.47,69.16,0.00,48.34,1762.00,4.00,26330.00,20388.00,473.00,2441.00,0.00,3028.00
2020,4,DL,Delta Air Lines Network,AUS,"Austin, TX: Austin - Bergstrom International",218.00,21.00,6.53,0.00,14.10,0.00,0.37,63.00,1.00,1052.00,630.00,0.00,407.00,0.00,15.00
2020,4,DL,Delta Air Lines Network,BNA,"Nashville, TN: Nashville International",199.00,10.00,5.61,0.74,3.65,0.00,0.00,68.00,0.00,392.00,174.00,40.00,178.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,BOS,"Boston, MA: Logan International",373.00,10.00,3.95,0.89,4.16,0.00,1.00,100.00,0.00,538.00,305.00,83.00,124.00,0.00,26.00
2020,4,DL,Delta Air Lines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",163.00,6.00,3.00,0.00,3.00,0.00,0.00,43.00,0.00,191.00,107.00,0.00,84.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,CLT,"Charlotte, NC: Charlotte Douglas International",193.00,4.00,3.71,0.00,0.29,0.00,0.00,68.00,0.00,249.00,233.00,0.00,16.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,DCA,"Washington, DC: Ronald Reagan Washington National",246.00,4.00,3.00,1.00,0.00,0.00,0.00,76.00,0.00,221.00,171.00,50.00,0.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,DEN,"Denver, CO: Denver International",361.00,26.00,5.33,0.00,19.71,0.00,0.96,106.00,0.00,793.00,366.00,0.00,403.00,0.00,24.00
2020,4,DL,Delta Air Lines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",284.00,34.00,8.93,0.00,23.19,0.00,1.88,84.00,0.00,1018.00,347.00,0.00,625.00,0.00,46.00
2020,4,DL,Delta Air Lines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",1813.00,87.00,43.56,0.41,35.25,0.00,7.77,447.00,2.00,4747.00,3399.00,16.00,970.00,0.00,362.00
2020,4,DL,Delta Air Lines Network,EWR,"Newark, NJ: Newark Liberty International",144.00,2.00,2.00,0.00,0.00,0.00,0.00,53.00,0.00,107.00,107.00,0.00,0.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",227.00,8.00,2.12,0.00,5.51,0.00,0.37,77.00,0.00,242.00,120.00,0.00,112.00,0.00,10.00
2020,4,DL,Delta Air Lines Network,IAD,"Washington, DC: Washington Dulles International",97.00,5.00,3.96,0.00,0.04,0.00,1.00,34.00,0.00,270.00,248.00,0.00,3.00,0.00,19.00
2020,4,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",138.00,17.00,8.72,0.00,8.28,0.00,0.00,42.00,0.00,583.00,384.00,0.00,199.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,JFK,"New York, NY: John F. Kennedy International",488.00,9.00,6.33,0.00,2.20,0.00,0.47,182.00,0.00,435.00,337.00,0.00,48.00,0.00,50.00
2020,4,DL,Delta Air Lines Network,LAS,"Las Vegas, NV: McCarran International",317.00,32.00,6.07,0.00,25.93,0.00,0.00,60.00,0.00,780.00,174.00,0.00,606.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,LAX,"Los Angeles, CA: Los Angeles International",958.00,84.00,25.30,0.00,56.18,0.00,2.52,182.00,1.00,5153.00,3496.00,0.00,1529.00,0.00,128.00
2020,4,DL,Delta Air Lines Network,LGA,"New York, NY: LaGuardia",419.00,12.00,7.00,0.00,3.00,0.00,2.00,170.00,1.00,527.00,242.00,0.00,90.00,0.00,195.00
2020,4,DL,Delta Air Lines Network,MCO,"Orlando, FL: Orlando International",340.00,13.00,6.76,0.00,6.24,0.00,0.00,122.00,0.00,575.00,420.00,0.00,155.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,MDW,"Chicago, IL: Chicago Midway International",60.00,4.00,2.61,0.00,1.39,0.00,0.00,23.00,1.00,78.00,48.00,0.00,30.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,MIA,"Miami, FL: Miami International",212.00,8.00,4.52,0.00,3.48,0.00,0.00,82.00,0.00,445.00,327.00,0.00,118.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",1721.00,85.00,52.97,1.00,23.48,0.00,7.56,406.00,0.00,5532.00,4520.00,34.00,599.00,0.00,379.00
2020,4,DL,Delta Air Lines Network,ORD,"Chicago, IL: Chicago O'Hare International",216.00,4.00,4.00,0.00,0.00,0.00,0.00,66.00,0.00,715.00,715.00,0.00,0.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,PHL,"Philadelphia, PA: Philadelphia International",123.00,6.00,5.00,0.00,1.00,0.00,0.00,50.00,0.00,250.00,232.00,0.00,18.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",309.00,41.00,10.03,0.00,27.10,0.00,3.87,51.00,0.00,1838.00,820.00,0.00,839.00,0.00,179.00
2020,4,DL,Delta Air Lines Network,SAN,"San Diego, CA: San Diego International",236.00,33.00,5.65,0.00,25.15,0.00,2.20,28.00,0.00,1189.00,246.00,0.00,667.00,0.00,276.00
2020,4,DL,Delta Air Lines Network,SEA,"Seattle, WA: Seattle/Tacoma International",945.00,72.00,37.44,0.56,30.66,0.00,3.33,151.00,1.00,6824.00,5819.00,35.00,868.00,0.00,102.00
2020,4,DL,Delta Air Lines Network,SFO,"San Francisco, CA: San Francisco International",398.00,21.00,7.98,0.00,13.02,0.00,0.00,89.00,0.00,738.00,449.00,0.00,289.00,0.00,0.00
2020,4,DL,Delta Air Lines Network,SLC,"Salt Lake City, UT: Salt Lake City International",1992.00,163.00,93.73,0.00,60.35,0.00,8.92,395.00,0.00,13404.00,10563.00,0.00,1773.00,0.00,1068.00
2020,4,DL,Delta Air Lines Network,TPA,"Tampa, FL: Tampa International",241.00,13.00,4.61,0.00,8.39,0.00,0.00,84.00,0.00,619.00,384.00,0.00,235.00,0.00,0.00
2020,4,EV,ExpressJet Airlines LLC,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",56.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,EV,ExpressJet Airlines LLC,BNA,"Nashville, TN: Nashville International",11.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,EV,ExpressJet Airlines LLC,CLT,"Charlotte, NC: Charlotte Douglas International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,EV,ExpressJet Airlines LLC,DEN,"Denver, CO: Denver International",195.00,7.00,4.00,0.00,1.00,0.00,2.00,63.00,0.00,297.00,113.00,0.00,29.00,0.00,155.00
2020,4,EV,ExpressJet Airlines LLC,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",4.00,1.00,0.00,1.00,0.00,0.00,0.00,1.00,0.00,35.00,0.00,35.00,0.00,0.00,0.00
2020,4,EV,ExpressJet Airlines LLC,DTW,"Detroit, MI: Detroit Metro Wayne County",19.00,2.00,0.00,0.00,1.00,0.00,1.00,14.00,0.00,50.00,0.00,0.00,26.00,0.00,24.00
2020,4,EV,ExpressJet Airlines LLC,EWR,"Newark, NJ: Newark Liberty International",73.00,0.00,0.00,0.00,0.00,0.00,0.00,43.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,EV,ExpressJet Airlines LLC,IAH,"Houston, TX: George Bush Intercontinental/Houston",1114.00,39.00,11.62,2.00,22.03,0.00,3.36,280.00,2.00,3914.00,2451.00,297.00,1018.00,0.00,148.00
2020,4,EV,ExpressJet Airlines LLC,ORD,"Chicago, IL: Chicago O'Hare International",948.00,46.00,25.33,0.85,15.85,0.00,3.97,283.00,0.00,2802.00,1645.00,60.00,948.00,0.00,149.00
2020,4,F9,Frontier Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",47.00,3.00,1.00,1.00,1.00,0.00,0.00,28.00,0.00,145.00,60.00,65.00,20.00,0.00,0.00
2020,4,F9,Frontier Airlines,AUS,"Austin, TX: Austin - Bergstrom International",33.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,BNA,"Nashville, TN: Nashville International",20.00,2.00,1.00,0.00,1.00,0.00,0.00,8.00,0.00,90.00,56.00,0.00,34.00,0.00,0.00
2020,4,F9,Frontier Airlines,BOS,"Boston, MA: Logan International",17.00,1.00,1.00,0.00,0.00,0.00,0.00,12.00,0.00,67.00,67.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",10.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",18.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,DCA,"Washington, DC: Ronald Reagan Washington National",27.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,DEN,"Denver, CO: Denver International",532.00,13.00,5.58,0.00,4.00,0.00,3.42,143.00,0.00,704.00,324.00,0.00,105.00,0.00,275.00
2020,4,F9,Frontier Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",26.00,1.00,0.52,0.00,0.48,0.00,0.00,8.00,0.00,31.00,16.00,0.00,15.00,0.00,0.00
2020,4,F9,Frontier Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,EWR,"Newark, NJ: Newark Liberty International",42.00,3.00,3.00,0.00,0.00,0.00,0.00,27.00,0.00,263.00,263.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",9.00,,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,IAD,"Washington, DC: Washington Dulles International",10.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",20.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,LAS,"Las Vegas, NV: McCarran International",181.00,3.00,0.00,0.00,3.00,0.00,0.00,118.00,0.00,81.00,0.00,0.00,81.00,0.00,0.00
2020,4,F9,Frontier Airlines,LAX,"Los Angeles, CA: Los Angeles International",25.00,2.00,1.45,0.00,0.55,0.00,0.00,9.00,0.00,237.00,226.00,0.00,11.00,0.00,0.00
2020,4,F9,Frontier Airlines,LGA,"New York, NY: LaGuardia",14.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,MCO,"Orlando, FL: Orlando International",400.00,12.00,1.98,0.00,2.02,0.00,8.00,154.00,0.00,603.00,93.00,0.00,52.00,0.00,458.00
2020,4,F9,Frontier Airlines,MIA,"Miami, FL: Miami International",75.00,4.00,1.35,0.00,1.65,0.00,1.00,47.00,0.00,276.00,91.00,0.00,44.00,0.00,141.00
2020,4,F9,Frontier Airlines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",23.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,ORD,"Chicago, IL: Chicago O'Hare International",39.00,1.00,0.00,0.00,1.00,0.00,0.00,18.00,0.00,27.00,0.00,0.00,27.00,0.00,0.00
2020,4,F9,Frontier Airlines,PHL,"Philadelphia, PA: Philadelphia International",123.00,4.00,0.73,0.00,0.00,0.00,3.27,62.00,0.00,339.00,122.00,0.00,0.00,0.00,217.00
2020,4,F9,Frontier Airlines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",59.00,4.00,0.00,0.00,4.00,0.00,0.00,40.00,0.00,139.00,0.00,0.00,139.00,0.00,0.00
2020,4,F9,Frontier Airlines,SAN,"San Diego, CA: San Diego International",31.00,2.00,0.21,0.00,1.79,0.00,0.00,18.00,0.00,70.00,9.00,0.00,61.00,0.00,0.00
2020,4,F9,Frontier Airlines,SEA,"Seattle, WA: Seattle/Tacoma International",20.00,0.00,0.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,F9,Frontier Airlines,SFO,"San Francisco, CA: San Francisco International",27.00,1.00,0.21,0.00,0.79,0.00,0.00,11.00,0.00,29.00,6.00,0.00,23.00,0.00,0.00
2020,4,F9,Frontier Airlines,SLC,"Salt Lake City, UT: Salt Lake City International",29.00,1.00,0.00,0.00,1.00,0.00,0.00,13.00,0.00,17.00,0.00,0.00,17.00,0.00,0.00
2020,4,F9,Frontier Airlines,TPA,"Tampa, FL: Tampa International",58.00,1.00,1.00,0.00,0.00,0.00,0.00,44.00,0.00,60.00,60.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,AUS,"Austin, TX: Austin - Bergstrom International",31.00,,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,BNA,"Nashville, TN: Nashville International",88.00,1.00,0.60,0.00,0.05,0.00,0.35,85.00,0.00,120.00,72.00,0.00,6.00,0.00,42.00
2020,4,G4,Allegiant Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",28.00,,0.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,DEN,"Denver, CO: Denver International",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",32.00,,0.00,0.00,0.00,0.00,0.00,32.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",204.00,2.00,1.00,0.00,0.00,0.00,1.00,182.00,2.00,49.00,21.00,0.00,0.00,0.00,28.00
2020,4,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",420.00,2.00,0.00,0.00,2.00,0.00,0.00,415.00,0.00,179.00,0.00,0.00,179.00,0.00,0.00
2020,4,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",47.00,0.00,0.00,0.00,0.00,0.00,0.00,46.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",2.00,,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G7,GoJet Airlines LLC d/b/a United Express,DCA,"Washington, DC: Ronald Reagan Washington National",51.00,1.00,1.00,0.00,0.00,0.00,0.00,46.00,0.00,32.00,32.00,0.00,0.00,0.00,0.00
2020,4,G7,GoJet Airlines LLC d/b/a United Express,DTW,"Detroit, MI: Detroit Metro Wayne County",35.00,1.00,0.00,0.00,0.00,0.00,1.00,15.00,0.00,41.00,0.00,0.00,0.00,0.00,41.00
2020,4,G7,GoJet Airlines LLC d/b/a United Express,EWR,"Newark, NJ: Newark Liberty International",106.00,3.00,3.00,0.00,0.00,0.00,0.00,76.00,0.00,263.00,263.00,0.00,0.00,0.00,0.00
2020,4,G7,GoJet Airlines LLC d/b/a United Express,IAD,"Washington, DC: Washington Dulles International",58.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,G7,GoJet Airlines LLC d/b/a United Express,ORD,"Chicago, IL: Chicago O'Hare International",899.00,46.00,41.06,0.00,3.96,0.00,0.98,286.00,1.00,3703.00,3301.00,0.00,164.00,0.00,238.00
2020,4,HA,Hawaiian Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,HA,Hawaiian Airlines Network,SFO,"San Francisco, CA: San Francisco International",30.00,4.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,205.00,205.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",32.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",38.00,0.00,0.00,0.00,0.00,0.00,0.00,8.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",33.00,0.00,0.00,0.00,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,DEN,"Denver, CO: Denver International",1.00,,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3616.00,134.00,26.47,6.24,67.49,1.98,31.83,1213.00,0.00,5899.00,1871.00,368.00,2079.00,32.00,1549.00
2020,4,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",55.00,1.00,1.00,0.00,0.00,0.00,0.00,23.00,0.00,22.00,22.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",14.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",40.00,2.00,1.00,0.00,1.00,0.00,0.00,14.00,0.00,40.00,16.00,0.00,24.00,0.00,0.00
2020,4,MQ,Envoy Air,JFK,"New York, NY: John F. Kennedy International",,,,,,,,,,,,,,,
2020,4,MQ,Envoy Air,MIA,"Miami, FL: Miami International",94.00,,0.00,0.00,0.00,0.00,0.00,94.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",30.00,0.00,0.00,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",3369.00,48.00,28.56,2.41,8.21,0.00,8.82,1396.00,1.00,4010.00,2550.00,138.00,356.00,0.00,966.00
2020,4,NK,Spirit Airlines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",193.00,13.00,5.96,0.00,2.07,0.00,4.97,21.00,0.00,648.00,335.00,0.00,73.00,0.00,240.00
2020,4,NK,Spirit Airlines,AUS,"Austin, TX: Austin - Bergstrom International",79.00,8.00,4.97,0.00,3.03,0.00,0.00,15.00,0.00,358.00,285.00,0.00,73.00,0.00,0.00
2020,4,NK,Spirit Airlines,BNA,"Nashville, TN: Nashville International",58.00,2.00,1.00,0.00,1.00,0.00,0.00,14.00,0.00,103.00,64.00,0.00,39.00,0.00,0.00
2020,4,NK,Spirit Airlines,BOS,"Boston, MA: Logan International",106.00,9.00,5.00,0.00,2.00,0.00,2.00,13.00,0.00,391.00,291.00,0.00,44.00,0.00,56.00
2020,4,NK,Spirit Airlines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",190.00,13.00,6.80,0.00,2.21,0.00,3.99,15.00,0.00,741.00,361.00,0.00,71.00,0.00,309.00
2020,4,NK,Spirit Airlines,CLT,"Charlotte, NC: Charlotte Douglas International",24.00,2.00,1.00,0.00,0.00,0.00,1.00,9.00,1.00,102.00,42.00,0.00,0.00,0.00,60.00
2020,4,NK,Spirit Airlines,DEN,"Denver, CO: Denver International",98.00,2.00,1.00,0.00,0.00,0.00,1.00,6.00,0.00,32.00,15.00,0.00,0.00,0.00,17.00
2020,4,NK,Spirit Airlines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",224.00,19.00,5.73,0.94,8.33,0.00,4.00,18.00,0.00,1091.00,693.00,84.00,176.00,0.00,138.00
2020,4,NK,Spirit Airlines,DTW,"Detroit, MI: Detroit Metro Wayne County",403.00,21.00,8.37,0.29,2.35,0.00,10.00,40.00,2.00,880.00,251.00,20.00,78.00,0.00,531.00
2020,4,NK,Spirit Airlines,EWR,"Newark, NJ: Newark Liberty International",106.00,,0.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,4,NK,Spirit Airlines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",583.00,33.00,19.97,0.00,3.03,0.00,10.00,103.00,0.00,2458.00,1520.00,0.00,85.00,0.00,853.00
2020,4,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",212.00,12.00,5.50,0.94,1.69,0.00,3.87,16.00,0.00,740.00,206.00,47.00,72.00,0.00,415.00
